,ID,ID_ORIGINAL,Gender,Portuguese_Citizenship,Age,Frequent_Traveler,Cellphone_Usage,Household_Size,JournalReader,Satisfaction_Level,Occupation,Political_Participation,Social_Person,Area_Residence,Household_Income
278,1278,465264,Male,Yes,88,No,High,1.0,0,9.0,Public company,Strong involvement,No,City,7000
279,1279,462372,Female,Yes,65,No,Average,2.0,0,4.0,Self-employed,Strong involvement,No,City,7000
280,1280,462928,Male,Yes,49,Yes,Average,4.0,1,2.0,Private company,Unknown,Yes,City,9522
281,1281,461884,Female,Yes,40,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,7000
282,1282,462710,Female,No,28,Yes,High,3.0,0,1.0,Student,Strong involvement,No,City,9522
283,1283,460049,Male,Yes,43,Yes,Low,2.0,0,3.0,Private company,No involvement,Yes,City,7000
284,1284,466916,Male,Yes,87,Yes,Low,1.0,1,9.0,Self-employed,Strong involvement,No,City,10783
285,1285,465269,Female,Yes,45,Yes,Average,3.0,1,2.0,Private company,Unknown,Yes,City,8261
286,1286,463598,Female,Yes,32,No,Low,2.0,1,2.0,Private company,Strong involvement,No,City,10783
287,1287,464041,Female,No,26,Yes,High,3.0,0,1.0,Private company,Strong involvement,No,City,8261
288,1288,460370,Female,Yes,28,Yes,High,2.0,1,2.0,Public company,Strong involvement,No,City,17088
289,1289,462375,Male,Yes,53,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
290,1290,467424,Male,Yes,56,Yes,Low,2.0,0,3.0,Private company,No involvement,No,City,9522
291,1291,460259,Male,No,21,No,High,4.0,0,1.0,Private company,Some involvement,Yes,City,8261
292,1292,463833,Female,No,25,No,High,4.0,0,1.0,Government,Strong involvement,Yes,Country-side,7000
293,1293,463953,Male,Yes,28,Yes,Average,3.0,1,1.0,Private company,No involvement,Yes,City,10783
294,1294,460122,Female,No,41,No,High,1.0,0,5.0,Private company,Unknown,No,City,7000
295,1295,463923,Female,No,20,No,High,4.0,0,1.0,Private company,Strong involvement,No,City,7000
296,1296,461344,Male,Yes,43,No,High,2.0,1,3.0,Private company,Some involvement,Yes,City,14566
297,1297,464793,Female,Yes,26,No,Average,3.0,0,1.0,Student,Strong involvement,Yes,Country-side,15827
298,1298,464176,Female,Yes,40,Yes,Low,1.0,1,4.0,Private company,Unknown,No,City,7000
299,1299,464264,Female,Yes,86,No,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,17088
300,1300,464798,Male,Yes,52,,Average,5.0,1,2.0,Private company,No involvement,Yes,Country-side,7000
301,1301,464616,Male,Yes,27,No,High,4.0,0,1.0,Private company,No involvement,No,City,14566
302,1302,460530,Female,Yes,33,Yes,Low,3.0,0,2.0,Private company,No involvement,Yes,Country-side,10783
303,1303,464711,Female,Yes,38,Yes,Average,3.0,1,2.0,Private company,Unknown,Yes,City,15827
304,1304,466628,Male,No,32,No,Low,4.0,1,1.0,Private company,Some involvement,,,17088
305,1305,465855,Male,No,42,Yes,High,1.0,0,5.0,Private company,Unknown,Yes,City,8261
306,1306,462150,Male,Yes,35,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,15827
307,1307,466237,Male,No,18,No,High,3.0,0,1.0,Private company,Some involvement,Yes,Country-side,7000
308,1308,466671,Female,,33,No,Low,3.0,1,2.0,Private company,Some involvement,Yes,City,9522
309,1309,461025,Male,Yes,38,No,Average,4.0,0,1.0,Public company,Strong involvement,No,City,8261
310,1310,460238,Female,No,36,Yes,High,3.0,0,2.0,Private company,Unknown,Yes,Country-side,18349
311,1311,461857,Male,No,33,No,Low,3.0,1,2.0,Private company,No involvement,No,City,7000
312,1312,464471,Male,Yes,30,Yes,High,3.0,0,1.0,Government,Strong involvement,No,City,7000
313,1313,460063,Female,No,43,Yes,High,1.0,0,5.0,Private company,Unknown,Yes,City,8261
314,1314,459520,Female,Yes,43,Yes,Low,1.0,1,5.0,Government,Strong involvement,No,City,7000
315,1315,466613,Male,No,23,No,High,3.0,0,1.0,Private company,Some involvement,No,City,17088
316,1316,465595,Female,No,38,No,Low,3.0,1,2.0,Private company,Strong involvement,Yes,Country-side,7000
317,1317,461203,Female,Yes,26,No,Low,9.0,1,1.0,Self-employed,Strong involvement,Yes,City,7000
318,1318,465898,Female,No,37,Yes,High,2.0,0,2.0,Private company,Unknown,No,City,22132
319,1319,462781,Male,No,50,No,Low,2.0,1,3.0,Student,Strong involvement,Yes,City,8261
320,1320,466145,Male,Yes,56,No,Average,3.0,1,2.0,Private company,No involvement,No,City,8261
321,1321,461981,Male,No,18,No,High,3.0,0,1.0,Private company,Some involvement,Yes,City,12044
322,1322,464767,Female,Yes,53,No,Average,4.0,1,2.0,Private company,Strong involvement,Yes,Country-side,17088
323,1323,461054,Female,No,18,No,High,,0,,Student,Strong involvement,Yes,City,7000
324,1324,459780,Female,No,42,No,High,3.0,0,2.0,Private company,No involvement,No,City,8261
325,1325,463936,Male,Yes,32,No,Average,2.0,1,2.0,Private company,No involvement,No,City,8261
326,1326,465270,Female,Yes,43,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,7000
327,1327,462007,Female,Yes,36,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,8261
328,1328,459527,Male,Yes,46,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,8261
329,1329,466919,Male,No,19,No,High,5.0,0,1.0,Government,Strong involvement,Yes,City,7000
330,1330,462692,Female,Yes,35,No,Average,2.0,1,2.0,Private company,Unknown,No,City,7000
331,1331,466834,Male,Yes,60,Yes,High,3.0,0,2.0,Private company,No involvement,No,City,8261
332,1332,465237,Male,Yes,68,Yes,Average,2.0,0,4.0,Self-employed,Strong involvement,No,City,7000
333,1333,463783,Female,No,30,No,Low,,1,,Private company,Some involvement,,,7000
334,1334,463079,Female,No,35,No,High,,0,,Student,Strong involvement,Yes,City,7000
335,1335,461617,Male,No,45,Yes,High,2.0,0,3.0,Private company,Unknown,No,City,7000
336,1336,461307,Male,No,23,No,High,4.0,0,1.0,Private company,Some involvement,No,City,8261
337,1337,466312,Female,No,21,No,High,3.0,0,1.0,Private company,Some involvement,Yes,Country-side,7000
338,1338,464648,Male,Yes,28,No,Average,4.0,0,1.0,Public company,Strong involvement,Yes,Country-side,7000
339,1339,464008,Female,Yes,50,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,8261
340,1340,460891,Female,Yes,36,No,Average,4.0,1,1.0,Private company,Unknown,Yes,City,9522
341,1341,462314,Female,No,28,No,High,1.0,0,3.0,Government,Strong involvement,No,City,24654
342,1342,464546,Female,Yes,38,Yes,High,3.0,0,2.0,Private company,Strong involvement,No,City,17088
343,1343,463930,Male,Yes,49,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,8261
344,1344,461509,Male,Yes,40,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
345,1345,467471,Male,Yes,52,No,Average,5.0,1,2.0,Private company,No involvement,No,City,12044
346,1346,467231,Male,No,22,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
347,1347,461862,Female,No,42,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,18349
348,1348,461363,Male,No,45,Yes,High,1.0,0,5.0,Private company,Unknown,No,City,7000
349,1349,461895,Male,Yes,36,Yes,Low,2.0,1,2.0,Private company,No involvement,No,City,8261
350,1350,460589,Male,Yes,49,No,Average,6.0,1,1.0,Private company,No involvement,Yes,City,8261
351,1351,459494,Female,Yes,69,No,High,3.0,0,3.0,Private company,Strong involvement,No,City,18349
352,1352,461064,Male,No,45,Yes,Low,5.0,1,1.0,Private company,Unknown,No,City,8261
353,1353,466441,Male,No,22,No,High,9.0,0,1.0,Private company,Some involvement,No,City,7000
354,1354,460343,Female,No,67,Yes,Low,2.0,1,4.0,Private company,Unknown,No,City,7000
355,1355,459559,Female,Yes,39,No,Low,3.0,0,2.0,Private company,Strong involvement,No,City,7000
356,1356,459618,Male,Yes,59,Yes,Average,2.0,1,3.0,Government,Strong involvement,Yes,Country-side,7000
357,1357,462704,Male,Yes,48,Yes,High,5.0,1,1.0,Public company,Strong involvement,No,City,13305
358,1358,465069,Male,Yes,73,Yes,Average,3.0,1,3.0,Private company,Some involvement,No,City,8261
359,1359,462512,Female,Yes,28,No,Low,2.0,0,2.0,Private company,No involvement,Yes,Country-side,7000
360,1360,465370,Female,No,53,Yes,Low,1.0,1,6.0,Private company,Unknown,No,City,7000
361,1361,461548,Female,No,33,Yes,High,3.0,0,2.0,Private company,Strong involvement,No,City,8261
362,1362,462893,Female,Yes,52,No,Average,3.0,1,2.0,Private company,Unknown,Yes,Country-side,8261
363,1363,460291,Female,Yes,37,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,14566
364,1364,460509,Male,No,23,No,High,4.0,0,1.0,Private company,Some involvement,Yes,City,7000
365,1365,465826,Male,Yes,45,No,High,9.0,0,1.0,Public company,Strong involvement,Yes,Country-side,10783
366,1366,464369,Male,Yes,36,Yes,High,4.0,1,1.0,Public company,Strong involvement,No,City,8261
367,1367,463794,Female,No,32,Yes,High,5.0,0,1.0,Private company,Some involvement,Yes,City,7000
368,1368,464498,Male,Yes,45,Yes,Average,3.0,1,2.0,Private company,Unknown,Yes,City,7000
369,1369,463852,Male,Yes,51,Yes,Average,4.0,0,2.0,Private company,No involvement,No,City,7000
370,1370,465015,Female,Yes,61,Yes,High,3.0,0,3.0,Private company,Strong involvement,Yes,City,7000
371,1371,463411,Male,Yes,42,Yes,Average,2.0,1,3.0,Private company,No involvement,No,City,7000
372,1372,466642,Male,No,18,No,High,3.0,0,1.0,Private company,Some involvement,No,City,18349
373,1373,460635,Male,Yes,29,No,Average,2.0,0,2.0,Private company,Some involvement,Yes,City,7000
374,1374,463880,Female,Yes,36,No,Low,3.0,1,2.0,Private company,Strong involvement,Yes,City,7000
375,1375,462822,Male,No,19,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
376,1376,460536,Male,No,33,No,High,4.0,0,1.0,Private company,Strong involvement,Yes,City,9522
377,1377,462943,Male,Yes,61,Yes,High,2.0,1,4.0,Public company,Strong involvement,No,City,13305
378,1378,460421,Male,Yes,30,Yes,Low,1.0,1,3.0,Private company,Unknown,Yes,City,7000
379,1379,461010,Male,Yes,39,Yes,Low,3.0,0,2.0,Private company,No involvement,Yes,City,8261
380,1380,460000,Male,No,52,Yes,High,1.0,0,6.0,Private company,No involvement,Yes,City,8261
381,1381,467118,Male,Yes,55,Yes,Average,3.0,1,2.0,Private company,No involvement,Yes,City,8261
382,1382,467248,Female,Yes,86,Yes,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,7000
383,1383,463515,Female,Yes,41,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,20871
384,1384,467629,Male,Yes,50,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,8261
385,1385,460857,Male,No,31,No,High,1.0,0,4.0,Private company,No involvement,Yes,Country-side,8261
386,1386,464523,Female,No,30,Yes,High,,0,,Private company,Some involvement,No,City,23393
387,1387,467873,Female,Yes,36,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,8261
388,1388,464318,Male,Yes,88,Yes,High,1.0,0,9.0,Public company,Strong involvement,No,City,8261
389,1389,465449,Female,No,43,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,18349
390,1390,459976,Female,No,38,Yes,High,1.0,0,4.0,Private company,Unknown,No,City,7000
391,1391,460873,Male,Yes,46,Yes,Average,3.0,1,2.0,Private company,No involvement,Yes,Country-side,7000
392,1392,460151,Male,Yes,35,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,10783
393,1393,465041,Female,Yes,50,No,Average,4.0,1,2.0,Private company,Unknown,Yes,Country-side,7000
394,1394,461320,Female,No,39,Yes,Low,3.0,1,2.0,Private company,Unknown,No,City,7000
395,1395,464701,Male,No,31,No,High,2.0,0,2.0,Government,Strong involvement,Yes,Country-side,7000
396,1396,467830,Male,No,31,Yes,High,3.0,0,2.0,Private company,No involvement,No,City,8261
397,1397,460313,Male,No,32,Yes,High,3.0,0,2.0,Private company,Unknown,No,City,23393
398,1398,467199,Male,No,37,Yes,High,2.0,0,2.0,Private company,Unknown,No,City,15827
399,1399,459149,Male,Yes,43,No,High,4.0,1,2.0,Public company,Strong involvement,No,City,7000
400,1400,463796,Female,No,33,No,High,3.0,0,2.0,Private company,Strong involvement,No,City,8261
401,1401,464386,Male,Yes,39,Yes,Average,3.0,1,2.0,Government,Strong involvement,No,City,7000
402,1402,466808,Female,No,43,No,High,1.0,0,5.0,Private company,Strong involvement,No,City,7000
403,1403,465107,Male,Yes,81,No,High,1.0,0,9.0,Public company,Strong involvement,No,City,7000
404,1404,460353,Male,No,31,Yes,High,1.0,0,4.0,,,Yes,Country-side,14566
405,1405,463699,Female,Yes,41,Yes,Low,3.0,1,2.0,Student,Strong involvement,No,City,18349
406,1406,462136,Female,No,31,Yes,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
407,1407,465507,Male,Yes,43,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,17088
408,1408,460204,Male,Yes,41,Yes,High,4.0,0,2.0,Private company,Unknown,No,City,12044
409,1409,459301,Female,No,33,Yes,Low,3.0,1,2.0,Private company,Some involvement,No,City,7000
410,1410,465716,Female,No,59,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,7000
411,1411,465960,Female,No,32,Yes,High,1.0,0,4.0,Student,Strong involvement,No,City,17088
412,1412,465261,Female,No,21,Yes,High,4.0,0,1.0,Private company,Some involvement,Yes,City,7000
413,1413,460613,Female,Yes,46,Yes,Average,3.0,1,2.0,Nothing,Strong involvement,Yes,City,17088
414,1414,464658,Male,Yes,33,No,Average,2.0,1,2.0,Private company,Unknown,Yes,Country-side,8261
415,1415,465196,Female,No,33,Yes,High,2.0,0,2.0,Private company,Unknown,Yes,Country-side,10783
416,1416,466062,Male,Yes,56,Yes,Low,3.0,1,2.0,Private company,Unknown,Yes,City,12044
417,1417,464555,Male,Yes,31,Yes,Average,4.0,0,1.0,Student,Strong involvement,Yes,Country-side,23393
418,1418,464468,Male,Yes,50,Yes,Low,3.0,1,2.0,Private company,Unknown,No,City,8261
419,1419,465798,Female,No,41,Yes,Low,3.0,1,2.0,Private company,Some involvement,No,City,7000
420,1420,467819,Male,Yes,57,Yes,Low,1.0,1,6.0,Private company,Unknown,Yes,City,7000
421,1421,464144,Male,Yes,60,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,7000
422,1422,460005,Male,No,43,Yes,High,1.0,0,5.0,Private company,Strong involvement,No,City,7000
423,1423,459820,Female,Yes,73,Yes,Average,3.0,1,3.0,Private company,Unknown,Yes,City,7000
424,1424,466905,Male,Yes,62,Yes,Low,1.0,1,7.0,Private company,Unknown,No,City,7000
425,1425,461366,Male,No,25,Yes,High,1.0,0,3.0,Private company,Some involvement,No,City,7000
426,1426,467522,Female,No,19,No,High,2.0,0,1.0,Private company,Some involvement,No,City,7000
427,1427,460142,Female,Yes,53,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,7000
428,1428,461141,Male,Yes,55,No,High,1.0,0,6.0,Nothing,Strong involvement,Yes,City,9522
429,1429,463874,Male,No,25,Yes,High,4.0,0,1.0,Private company,Some involvement,Yes,City,8261
430,1430,460956,Female,Yes,47,Yes,Average,4.0,1,2.0,Private company,Unknown,Yes,City,8261
431,1431,459340,Male,Yes,53,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
432,1432,459237,Male,No,29,Yes,High,6.0,0,1.0,Private company,Unknown,No,City,8261
433,1433,461910,Male,Yes,31,Yes,Average,2.0,1,2.0,Private company,Unknown,Yes,City,7000
434,1434,465114,Female,No,43,No,Low,6.0,1,1.0,Government,Strong involvement,Yes,City,12044
435,1435,465426,Male,No,30,No,Low,4.0,1,1.0,Private company,Some involvement,No,City,7000
436,1436,464578,Female,No,26,Yes,High,,0,,Private company,Some involvement,No,City,7000
437,1437,466456,Female,Yes,43,No,High,1.0,0,5.0,Government,Strong involvement,Yes,City,18349
438,1438,459539,Female,No,35,Yes,High,1.0,0,4.0,Private company,Some involvement,No,City,18349
439,1439,467085,Male,No,45,Yes,High,2.0,0,3.0,Private company,No involvement,No,City,8261
440,1440,462172,Male,Yes,39,Yes,Low,2.0,0,2.0,Government,Strong involvement,Yes,City,7000
441,1441,464175,Female,No,30,No,High,,0,,Private company,Some involvement,No,City,7000
442,1442,466165,Female,No,49,Yes,Low,1.0,1,5.0,Private company,Unknown,Yes,City,7000
443,1443,465117,Female,Yes,73,Yes,High,2.0,1,4.0,Private company,Unknown,No,City,8261
444,1444,460231,Male,Yes,59,Yes,High,3.0,1,2.0,Public company,Strong involvement,No,City,20871
445,1445,464422,Male,No,59,No,High,1.0,0,6.0,Private company,No involvement,Yes,City,7000
446,1446,459332,Female,Yes,72,Yes,Low,,1,,Nothing,Strong involvement,No,City,8261
447,1447,464360,Male,Yes,62,Yes,High,2.0,1,4.0,Public company,Strong involvement,No,City,7000
448,1448,465954,Female,No,33,Yes,High,3.0,0,2.0,Private company,No involvement,No,City,20871
449,1449,465348,Male,,30,No,Average,,0,,Public company,Strong involvement,No,City,7000
450,1450,460257,Female,No,28,Yes,High,6.0,0,1.0,Private company,Some involvement,No,City,8261
451,1451,461407,Female,No,32,Yes,High,6.0,0,1.0,Student,Strong involvement,Yes,City,17088
452,1452,462752,Female,No,26,No,High,1.0,0,3.0,Private company,Some involvement,No,City,7000
453,1453,460662,Female,No,46,No,High,1.0,0,5.0,Nothing,Strong involvement,No,City,18349
454,1454,459226,Female,Yes,43,Yes,Average,2.0,1,3.0,Private company,Unknown,Yes,City,7000
455,1455,464771,Female,Yes,47,No,Average,5.0,1,1.0,Private company,Strong involvement,Yes,Country-side,17088
456,1456,460348,Female,No,37,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,8261
457,1457,461568,Male,Yes,59,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
458,1458,463393,Female,Yes,38,Yes,Low,2.0,1,2.0,Private company,Unknown,Yes,City,14566
459,1459,463876,Male,Yes,49,Yes,Average,5.0,1,1.0,Private company,No involvement,No,City,8261
460,1460,463615,Female,Yes,58,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,7000
461,1461,463304,Female,No,41,Yes,High,1.0,0,5.0,Government,Strong involvement,Yes,Country-side,7000
462,1462,465704,Male,Yes,55,No,Low,1.0,1,6.0,Private company,Unknown,No,City,8261
463,1463,464868,Male,Yes,36,Yes,High,6.0,0,1.0,Private company,No involvement,Yes,Country-side,14566
464,1464,460312,Female,No,36,Yes,High,5.0,0,1.0,Private company,No involvement,,,15827
465,1465,463439,Male,Yes,42,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,18349
466,1466,466807,Female,,41,Yes,High,1.0,0,5.0,Private company,Some involvement,Yes,Country-side,7000
467,1467,461316,Female,Yes,53,Yes,Average,2.0,1,3.0,Private company,Unknown,Yes,City,7000
468,1468,460661,Female,No,33,No,High,1.0,0,4.0,Nothing,Strong involvement,No,City,18349
469,1469,466446,Female,Yes,46,Yes,High,3.0,1,2.0,Private company,Unknown,No,City,8261
470,1470,465911,Female,No,28,Yes,High,1.0,0,3.0,Private company,Unknown,No,City,18349
471,1471,467327,Male,Yes,52,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,10783
472,1472,459958,Male,No,37,Yes,High,3.0,0,2.0,Private company,Some involvement,No,City,17088
473,1473,462146,Male,Yes,69,Yes,High,4.0,1,2.0,Self-employed,Strong involvement,No,City,7000
474,1474,464394,Male,Yes,75,Yes,Average,2.0,0,4.0,Self-employed,Strong involvement,No,City,7000
475,1475,460106,Female,Yes,67,Yes,High,,0,,Private company,No involvement,No,City,8261
476,1476,459337,Female,Yes,25,Yes,Low,2.0,0,2.0,Private company,Strong involvement,No,City,14566
477,1477,465132,Female,No,41,Yes,High,1.0,0,5.0,Private company,Unknown,No,City,7000
478,1478,462552,Male,No,31,Yes,High,2.0,0,2.0,Private company,Unknown,No,City,8261
479,1479,462453,Male,No,22,No,High,5.0,0,1.0,Private company,Some involvement,No,City,18349
480,1480,467435,Female,No,30,No,Low,,1,,Private company,Unknown,No,City,7000
481,1481,466097,Female,Yes,74,No,High,1.0,0,8.0,Self-employed,Strong involvement,No,City,8261
482,1482,466504,Male,Yes,38,No,High,5.0,1,1.0,Public company,Strong involvement,No,City,18349
483,1483,462379,Female,Yes,60,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
484,1484,460136,Male,No,27,Yes,High,3.0,0,1.0,Private company,Unknown,No,City,19610
485,1485,459832,Male,Yes,66,Yes,Low,1.0,1,7.0,Public company,Strong involvement,No,City,7000
486,1486,460311,Male,No,25,Yes,High,3.0,0,1.0,Private company,No involvement,Yes,City,9522
487,1487,464762,Female,Yes,52,No,Average,4.0,1,2.0,Private company,Strong involvement,Yes,Country-side,18349
488,1488,465150,Male,No,41,Yes,High,1.0,0,5.0,Private company,No involvement,No,City,7000
